"Europe","Sweden","F","C","Football","0","0","0","225584"
"Asia","Kazakhstan","F","B","Athletics","0","0","0","225585"
"Oceania","New Zealand","M","B","Canoe Sprint","0","0","0","225586"
"Oceania","Australia","F","B","Hockey","0","0","0","225587"
"North America","United States of Ame","F","D","Athletics","0","0","0","225588"
"Europe","Ireland","M","A","Sailing","0","0","0","225589"
"Europe","Denmark","M","A","Sailing","0","0","0","225590"
"Europe","Great Britain","M","C","Tennis","0","0","0","225591"
"Europe","France","F","D","Fencing","0","0","0","225592"
"Europe","Sweden","F","D","Handball","0","0","0","225593"
"Europe","Great Britain","F","D","Rowing","0","0","0","225594"
"Oceania","Australia","F","C","Canoe Sprint","0","0","0","225595"
"Europe","Great Britain","M","D","Canoe Slalom","0","1","0","225596"
"South America","Venezuela","M","D","Sailing","0","0","0","225597"
"South America","Colombia","F","C","Athletics","0","0","0","225598"
"Europe","Italy","M","D","Athletics","0","0","0","225599"
"Oceania","New Zealand","F","B","Hockey","0","0","0","225600"
"Europe","Great Britain","M","C","Rowing","0","0","1","225601"
"South America","Brazil","M","D","Equestrian","0","0","0","225602"
"Oceania","Australia","F","C","Canoe Sprint","0","0","0","225603"
"Europe","Sweden","F","B","Handball","0","0","0","225604"
"Europe","Great Britain","M","B","Swimming","0","0","0","225605"
"South America","Uruguay","M","C","Sailing","0","0","0","225606"
"South America","Uruguay","F","C","Sailing","0","0","0","225607"
"Europe","Italy","M","C","Tennis","0","0","0","225608"
"Asia","Russian Federation","M","D","Shooting","0","0","0","225609"
"Africa","Cameroon","M","D","Weightlifting","0","0","0","225610"
"Europe","Ukraine","F","D","Athletics","0","0","0","225611"
"Europe","Great Britain","F","C","Archery","0","0","0","225612"
"Europe","Germany","M","B","Sailing","0","0","0","225613"
"South America","Brazil","M","D","Equestrian","0","0","0","225614"
"Europe","Italy","M","C","Cycling - Mountain B","0","0","1","225615"
"Oceania","Samoa","F","A","Swimming","0","0","0","225616"
"South America","Brazil","M","D","Sailing","0","0","0","225617"
"Oceania","Tonga","M","B","Swimming","0","0","0","225618"
"North America","Jamaica","M","B","Athletics","0","0","0","225619"
"North America","Cayman Islands","M","C","Athletics","0","0","0","225620"
"Europe","Italy","F","C","Judo","0","0","1","225621"
"North America","Canada","M","B","Swimming","0","0","0","225622"
"Oceania","Australia","M","C","Hockey","0","0","1","225623"
"Oceania","New Zealand","F","C","Hockey","0","0","0","225624"
"Europe","Germany","M","C","Cycling - Mountain B","0","0","1","225625"
"Oceania","Australia","M","D","Rowing","0","0","1","225626"
"Europe","Portugal","M","C","Athletics","0","0","0","225627"
"Europe","Italy","M","B","Rowing","0","0","0","225628"
"Oceania","Australia","F","C","Swimming","0","0","0","225629"
"North America","Canada","F","C","Equestrian","0","0","0","225630"
"North America","Jamaica","F","D","Athletics","0","0","0","225631"
"Oceania","New Zealand","M","D","Canoe Sprint","0","0","0","225632"
"North America","United States of Ame","F","D","Athletics","0","0","0","225633"
"Europe","Greece","M","B","Water Polo","0","0","0","225634"
"Africa","South Africa","M","C","Athletics","0","0","0","225635"
"North America","Canada","F","C","Canoe Sprint","0","0","0","225636"
"North America","Canada","M","B","Canoe Sprint","0","0","0","225637"
"North America","Cuba","M","B","Rowing","0","0","0","225638"
"North America","United States of Ame","F","C","Basketball","1","0","0","225639"
"Europe","Great Britain","M","C","Hockey","0","0","0","225640"
"Oceania","Australia","F","A","Canoe Slalom","0","1","0","225641"
"Europe","Great Britain","M","D","Equestrian","0","1","0","225642"
"Europe","Norway","F","C","Handball","1","0","0","225643"
"Europe","Portugal","M","C","Rowing","0","0","0","225644"
"South America","Brazil","F","D","Beach Volleyball","0","0","1","225645"
"North America","United States of Ame","F","C","Rowing","1","0","0","225646"
"North America","Canada","M","B","Swimming","0","0","0","225647"
"Europe","France","F","C","Football","0","0","0","225648"
"North America","Guatemala","F","B","Athletics","0","0","0","225649"
"South America","Argentina","F","D","Hockey","0","0","0","225650"
"South America","Paraguay","F","D","Athletics","0","0","0","225651"
"North America","Canada","M","D","Rowing","0","0","0","225652"
"North America","United States of Ame","F","B","Athletics","0","0","0","225653"
"Europe","Italy","M","D","Archery","1","0","0","225654"
"Europe","Croatia","F","C","Handball","0","0","0","225655"
"Oceania","Australia","M","B","Table Tennis","0","0","0","225656"
"Europe","Germany","F","D","Hockey","0","0","0","225657"
"North America","United States of Ame","F","A","Swimming","4","0","1","225658"
"Europe","Spain","F","D","Shooting","0","0","0","225659"
"Europe","Sweden","F","C","Wrestling","0","0","0","225660"
"Oceania","Australia","F","D","Rowing","0","0","0","225661"
"North America","Cayman Islands","M","B","Swimming","0","0","0","225662"
"North America","Cayman Islands","M","B","Swimming","0","0","0","225663"
"North America","Bahamas","M","B","Athletics","0","0","0","225664"
"Oceania","Australia","M","B","Swimming","0","0","0","225665"
"Africa","Zimbabwe","M","A","Rowing","0","0","0","225666"
"North America","Jamaica","F","C","Athletics","1","2","0","225667"
"Europe","Italy","F","C","Water Polo","0","0","0","225668"
"North America","Jamaica","M","C","Athletics","1","0","0","225669"
"Europe","Italy","M","C","Rowing","0","0","0","225670"
"South America","Brazil","M","B","Swimming","0","0","0","225671"
"North America","United States of Ame","M","D","Wrestling","0","0","0","225672"
"Oceania","Australia","M","B","Athletics","0","0","0","225673"
"Oceania","Australia","M","D","Equestrian","0","0","0","225674"
"Africa","South Africa","M","B","Athletics","0","0","0","225675"
"Oceania","Australia","F","D","Equestrian","0","0","0","225676"
"Europe","Denmark","F","D","Triathlon","0","0","0","225677"
"Europe","Sweden","M","D","Equestrian","0","0","0","225678"
"Europe","Sweden","F","D","Equestrian","0","0","0","225679"
"Europe","Great Britain","M","C","Basketball","0","0","0","225680"
"Europe","Switzerland","M","B","Football","0","0","0","225681"
"Europe","Germany","M","B","Athletics","0","0","0","225682"
"Europe","Portugal","M","B","Sailing","0","0","0","225683"
"Europe","Portugal","M","B","Table Tennis","0","0","0","225684"
"South America","Brazil","F","B","Sailing","0","0","0","225685"
"Europe","Spain","M","C","Hockey","0","0","0","225686"
"Europe","Great Britain","M","B","Volleyball","0","0","0","225687"
"Asia","Russian Federation","M","C","Basketball","0","0","1","225688"
"Europe","Germany","F","C","Athletics","0","0","0","225689"
"Europe","Denmark","F","B","Swimming","0","0","0","225690"
"Africa","Morocco","M","B","Football","0","0","0","225691"
"Europe","Czech Republic","F","C","Triathlon","0","0","0","225692"
"North America","Canada","F","C","Athletics","0","0","0","225693"
"Europe","Germany","M","D","Triathlon","0","0","0","225694"
"Europe","Sweden","M","D","Swimming","0","0","0","225695"
"Europe","Ukraine","M","B","Swimming","0","0","0","225696"
"Europe","Great Britain","M","C","Cycling - Road","0","0","1","225697"
"Europe","Czech Republic","M","B","Athletics","0","0","0","225698"
"Asia","China","F","D","Hockey","0","0","0","225699"
"Asia","China","M","C","Badminton","1","0","0","225700"
"Asia","China","F","A","Swimming","0","0","0","225701"
"Oceania","Samoa","M","B","Athletics","0","0","0","225702"
"Asia","Japan","F","C","Athletics","0","0","0","225703"
"Europe","Germany","M","B","Hockey","1","0","0","225704"
"Europe","Germany","M","D","Badminton","0","0","0","225705"
"Europe","Great Britain","F","B","Handball","0","0","0","225706"
"South America","Venezuela","F","D","Fencing","0","0","0","225707"
"North America","Honduras","M","B","Football","0","0","0","225708"
"Europe","Germany","M","C","Hockey","1","0","0","225709"
"Europe","Denmark","M","C","Cycling - Road","0","0","0","225710"
"Asia","Japan","F","B","Badminton","0","1","0","225711"
"Asia","Japan","M","C","Swimming","0","1","0","225712"
"Asia","Japan","M","D","Wrestling","0","0","0","225713"
"Asia","Japan","F","D","Hockey","0","0","0","225714"
"Asia","Japan","M","B","Athletics","0","0","0","225715"
"Asia","Japan","M","D","Athletics","0","0","0","225716"
"Asia","Japan","F","B","Table Tennis","0","1","0","225717"
"Asia","Japan","F","C","Judo","0","0","0","225718"
"Asia","Japan","F","B","Rowing","0","0","0","225719"
"Asia","Japan","F","C","Football","0","1","0","225720"
"Asia","Japan","F","D","Athletics","0","0","0","225721"
"Asia","Japan","F","B","Athletics","0","0","0","225722"
"Europe","Poland","F","C","Rowing","0","0","1","225723"
"Europe","Germany","M","D","Cycling - Mountain B","0","0","0","225724"
"North America","United States of Ame","M","C","Athletics","0","0","0","225725"
"North America","United States of Ame","F","B","Shooting","0","0","0","225726"
"Europe","Montenegro","M","B","Athletics","0","0","0","225727"
"Asia","Japan","M","C","Archery","0","1","0","225728"
"South America","Brazil","M","C","Shooting","0","0","0","225729"
"Europe","Poland","M","D","Tennis","0","0","0","225730"
"Europe","Germany","M","C","Athletics","0","0","0","225731"
"Africa","Egypt","F","B","Fencing","0","0","0","225732"
"Africa","Egypt","M","B","Football","0","0","0","225733"
"Europe","Germany","M","D","Athletics","0","0","0","225734"
"North America","Dominica","F","A","Athletics","0","0","0","225735"
"Oceania","Palau","F","A","Athletics","0","0","0","225736"
"North America","Canada","F","D","Basketball","0","0","0","225737"
"Europe","Sweden","F","B","Sailing","0","0","0","225738"
"Europe","Croatia","F","C","Handball","0","0","0","225739"
"Europe","Croatia","M","C","Table Tennis","0","0","0","225740"
"Europe","Azerbaijan","M","C","Wrestling","0","0","0","225741"
"Africa","Tunisia","M","B","Basketball","0","0","0","225742"
"Europe","Denmark","M","D","Badminton","0","0","0","225743"
"Europe","France","F","B","Football","0","0","0","225744"
"Asia","Russian Federation","M","B","Wrestling","0","0","0","225745"
"Europe","Hungary","M","D","Sailing","0","0","0","225746"
"Asia","Russian Federation","F","B","Fencing","0","1","0","225747"
"Asia","India","M","B","Swimming","0","0","0","225748"
"Europe","Belarus","M","B","Football","0","0","0","225749"
"Africa","Ghana","M","C","Athletics","0","0","0","225750"
"South America","Colombia","F","B","Football","0","0","0","225751"
"Oceania","Australia","F","C","Tennis","0","0","0","225752"
"Asia","Kazakhstan","M","C","Wrestling","0","0","1","225753"
"Europe","Netherlands","M","D","Equestrian","0","0","1","225754"
"Africa","Djibouti","M","C","Athletics","0","0","0","225755"
"Europe","Italy","M","C","Archery","1","0","0","225756"
"Asia","Russian Federation","F","C","Athletics","0","0","0","225757"
"Asia","Russian Federation","F","D","Athletics","0","0","0","225758"
"Asia","Russian Federation","F","D","Shooting","0","0","0","225759"
"North America","United States of Ame","F","C","Athletics","0","0","0","225760"
"Europe","Great Britain","F","C","Diving","0","0","0","225761"
"South America","Chile","F","C","Athletics","0","0","0","225762"
"South America","Argentina","F","C","Beach Volleyball","0","0","0","225763"
"Europe","Italy","M","C","Water Polo","0","1","0","225764"
"Europe","France","M","B","Cycling - Road","0","0","0","225765"
"Asia","Russian Federation","M","C","Diving","0","0","0","225766"
"Asia","Russian Federation","M","B","Judo","1","0","0","225767"
"Europe","Spain","F","C","Shooting","0","0","0","225768"
"Europe","Ukraine","F","B","Cycling - Track","0","0","0","225769"
"Europe","Ukraine","F","C","Athletics","0","0","0","225770"
"Asia","Russian Federation","F","D","Volleyball","0","0","0","225771"
"Asia","Malaysia","F","B","Swimming","0","0","0","225772"
"North America","Cuba","F","C","Canoe Sprint","0","0","0","225773"
"Europe","Great Britain","F","B","Swimming","0","0","0","225774"
"Asia","Russian Federation","M","C","Fencing","0","0","0","225775"
"Europe","Hungary","F","B","Water Polo","0","0","0","225776"
"Asia","Israel","M","B","Swimming","0","0","0","225777"
"Asia","Kazakhstan","M","B","Archery","0","0","0","225778"
"Asia","Mongolia","M","D","Archery","0","0","0","225779"
"Asia","Mongolia","F","B","Swimming","0","0","0","225780"
"Asia","China","F","B","Water Polo","0","0","0","225781"
"Asia","China","F","C","Swimming","0","0","0","225782"
"North America","Canada","F","B","Badminton","0","0","0","225783"
"Asia","China","F","D","Hockey","0","0","0","225784"
"Asia","Singapore","M","C","Table Tennis","0","0","0","225785"
"Asia","China","F","B","Basketball","0","0","0","225786"
"Asia","China","F","C","Rowing","0","0","0","225787"
"South America","Brazil","M","D","Basketball","0","0","0","225788"
"South America","Venezuela","F","C","Cycling - Road","0","0","0","225789"
"South America","Ecuador","F","B","Judo","0","0","0","225790"
"South America","Argentina","M","D","Handball","0","0","0","225791"
"North America","Cuba","M","B","Swimming","0","0","0","225792"
"Europe","Spain","M","D","Athletics","0","0","0","225793"
"North America","Cuba","M","B","Canoe Sprint","0","0","0","225794"
"North America","Guatemala","M","D","Athletics","0","0","0","225795"
"Europe","Spain","F","B","Water Polo","0","1","0","225796"
"North America","Dominican Republic","F","B","Judo","0","0","0","225797"
"South America","Brazil","M","D","Volleyball","0","1","0","225798"
"South America","Colombia","F","D","Athletics","0","0","0","225799"
"Europe","Spain","M","C","Athletics","0","0","0","225800"
"North America","Cuba","M","B","Athletics","0","0","0","225801"
"South America","Chile","M","C","Weightlifting","0","0","0","225802"
"Europe","Spain","M","C","Water Polo","0","0","0","225803"
"Europe","Andorra","M","C","Judo","0","0","0","225804"
"North America","El Salvador","F","C","Cycling - Road","0","0","0","225805"
"North America","Mexico","M","A","Diving","0","1","0","225806"
"South America","Colombia","F","D","Cycling - Track","0","0","0","225807"
"Europe","Spain","M","C","Water Polo","0","0","0","225808"
"Europe","Spain","F","A","Swimming","0","0","0","225809"
"North America","Puerto Rico","F","C","Swimming","0","0","0","225810"
"Europe","Great Britain","M","D","Beach Volleyball","0","0","0","225811"
"Europe","Sweden","F","B","Swimming","0","0","0","225812"
"Europe","Austria","M","D","Table Tennis","0","0","0","225813"
"Africa","Ethiopia","M","D","Athletics","0","0","0","225814"
"Europe","Great Britain","M","B","Handball","0","0","0","225815"
"Europe","France","M","D","Sailing","0","0","0","225816"
"North America","Honduras","M","B","Football","0","0","0","225817"
"South America","Chile","M","D","Cycling - Road","0","0","0","225818"
"Oceania","Marshall Islands","M","C","Athletics","0","0","0","225819"
"Europe","Azerbaijan","M","B","Judo","0","0","0","225820"
"Europe","Azerbaijan","F","C","Judo","0","0","0","225821"
"Europe","Spain","M","C","Basketball","0","1","0","225822"
"Europe","Spain","M","D","Basketball","0","1","0","225823"
"Europe","France","M","C","Tennis","0","0","1","225824"
"Oceania","New Zealand","M","B","Cycling - Track","0","0","1","225825"
"North America","United States of Ame","M","D","Athletics","0","1","1","225826"
"Europe","Belarus","M","C","Wrestling","0","0","0","225827"
"North America","United States of Ame","M","C","Rowing","0","0","1","225828"
"Europe","Germany","F","C","Shooting","0","0","0","225829"
"Europe","Spain","M","B","Beach Volleyball","0","0","0","225830"
"South America","Colombia","F","B","Cycling - Track","0","0","0","225831"
"Europe","Czech Republic","F","B","Badminton","0","0","0","225832"
"Europe","Romania","M","B","Canoe Sprint","0","0","0","225833"
"Asia","Russian Federation","F","B","Fencing","0","0","0","225834"
"Europe","Belarus","M","B","Football","0","0","0","225835"
"Europe","Poland","F","C","Modern Pentathlon","0","0","0","225836"
"North America","United States of Ame","M","D","Athletics","0","1","0","225837"
"North America","Canada","F","C","Football","0","0","1","225838"
"Europe","France","F","B","Athletics","0","0","0","225839"
"Europe","Azerbaijan","M","C","Wrestling","0","0","1","225840"
"Africa","Nigeria","M","B","Athletics","0","0","0","225841"
"Europe","Germany","M","D","Modern Pentathlon","0","0","0","225842"
"Asia","Palestine","M","B","Swimming","0","0","0","225843"
"Africa","Ethiopia","M","C","Athletics","0","0","0","225844"
"Africa","Ethiopia","M","B","Athletics","0","0","0","225845"
"Africa","Ethiopia","F","A","Swimming","0","0","0","225846"
"Africa","Ethiopia","M","B","Athletics","0","1","0","225847"
"Africa","Ethiopia","M","A","Athletics","0","0","0","225848"
"Asia","India","F","B","Wrestling","0","0","0","225849"
"Europe","Georgia","M","C","Wrestling","0","0","0","225850"
"Europe","Austria","M","B","Cycling - Mountain B","0","0","0","225851"
"Europe","Great Britain","F","C","Shooting","0","0","0","225852"
"Europe","France","M","C","Basketball","0","0","0","225853"
"Africa","Ethiopia","F","B","Athletics","1","0","0","225854"
"Europe","Slovakia","M","C","Canoe Sprint","0","0","0","225855"
"South America","Uruguay","M","B","Football","0","0","0","225856"
"Europe","Great Britain","M","A","Athletics","0","0","0","225857"
"North America","United States of Ame","M","B","Swimming","0","0","0","225858"
"Oceania","New Zealand","M","D","Triathlon","0","0","0","225859"
"Europe","Italy","F","C","Swimming","0","0","0","225860"
"North America","Canada","M","C","Athletics","0","0","0","225861"
"Europe","Italy","F","D","Athletics","0","0","0","225862"
"North America","Canada","M","D","Wrestling","0","0","0","225863"
"Africa","South Africa","F","C","Hockey","0","0","0","225864"
"North America","Canada","F","B","Athletics","0","0","0","225865"
"Africa","Nigeria","F","B","Athletics","0","0","0","225866"
"South America","Guyana","M","C","Athletics","0","0","0","225867"
"Europe","France","F","C","Football","0","0","0","225868"
"Europe","Romania","M","C","Water Polo","0","0","0","225869"
"Europe","Serbia","M","B","Judo","0","0","0","225870"
"Europe","Great Britain","F","C","Handball","0","0","0","225871"
"Europe","Hungary","M","B","Swimming","0","0","0","225872"
"Europe","Sweden","M","D","Table Tennis","0","0","0","225873"
"Europe","Austria","M","D","Sailing","0","0","0","225874"
"Asia","Kazakhstan","F","C","Rowing","0","0","0","225875"
"Europe","Belgium","F","A","Hockey","0","0","0","225876"
"Europe","France","F","C","Sailing","0","0","0","225877"
"Europe","Switzerland","F","C","Fencing","0","0","0","225878"
"Oceania","Australia","F","B","Rowing","0","0","0","225879"
"Oceania","Australia","M","D","Cycling - Road","0","0","0","225880"
"Europe","Germany","M","B","Sailing","0","0","0","225881"
"Europe","Netherlands","M","C","Cycling - Road","0","0","0","225882"
"Oceania","New Zealand","F","B","Swimming","0","0","0","225883"
"Africa","Ethiopia","M","B","Athletics","0","0","0","225884"
"Africa","Libya","F","B","Athletics","0","0","0","225885"
"Africa","Tanzania","M","A","Swimming","0","0","0","225886"
"Africa","Egypt","M","B","Football","0","0","0","225887"
"Africa","Tunisia","M","D","Handball","0","0","0","225888"
"Asia","United Arab Emirates","M","B","Football","0","0","0","225889"
"Asia","Iran","M","B","Wrestling","0","0","1","225890"
"Asia","Iran","M","C","Athletics","0","0","0","225891"
"Africa","Tunisia","M","C","Basketball","0","0","0","225892"
"Asia","Syria","M","C","Athletics","0","0","0","225893"
"Africa","Eritrea","M","A","Athletics","0","0","0","225894"
"North America","Guatemala","M","B","Modern Pentathlon","0","0","0","225895"
"Europe","Romania","F","C","Fencing","0","0","0","225896"
"Europe","Romania","M","C","Water Polo","0","0","0","225897"
"Europe","Belgium","M","B","Athletics","0","0","0","225898"
"Asia","India","M","A","Table Tennis","0","0","0","225899"
"Africa","Tunisia","F","C","Athletics","0","1","0","225900"
"Europe","Italy","M","C","Water Polo","0","1","0","225901"
"Europe","Italy","F","B","Canoe Slalom","0","0","0","225902"
"Europe","Greece","M","D","Swimming","0","0","0","225903"
"Europe","Greece","F","B","Swimming","0","0","0","225904"
"Europe","Greece","F","B","Rowing","0","0","1","225905"
"North America","United States of Ame","M","D","Beach Volleyball","0","0","0","225906"
"Europe","Great Britain","M","C","Swimming","0","0","0","225907"
"Europe","Great Britain","F","C","Judo","0","1","0","225908"
"Oceania","Australia","M","C","Basketball","0","0","0","225909"
"Europe","Great Britain","F","B","Water Polo","0","0","0","225910"
"North America","Canada","M","C","Rowing","0","1","0","225911"
"Oceania","Australia","M","D","Rowing","0","0","0","225912"
"Europe","Great Britain","F","A","Water Polo","0","0","0","225913"
"Europe","Romania","F","C","Rowing","0","0","0","225914"
"Europe","Great Britain","M","D","Football","0","0","0","225915"
"Europe","Italy","F","C","Water Polo","0","0","0","225916"
"Europe","Austria","M","C","Triathlon","0","0","0","225917"
"South America","Venezuela","M","D","Cycling - Road","0","0","0","225918"
"Europe","Belgium","M","D","Cycling - Road","0","0","0","225919"
"Europe","France","M","D","Handball","1","0","0","225920"
"Europe","France","M","D","Handball","1","0","0","225921"
"Europe","Belgium","M","B","Athletics","0","0","0","225922"
"North America","Canada","M","D","Athletics","0","0","0","225923"
"Oceania","Australia","F","B","Cycling - Road","0","0","0","225924"
"Europe","France","M","C","Swimming","1","0","0","225925"
"Oceania","Australia","M","D","Rowing","0","1","0","225926"
"South America","Argentina","M","D","Basketball","0","0","0","225927"
"Europe","Italy","F","D","Volleyball","0","0","0","225928"
"Europe","Greece","M","D","Table Tennis","0","0","0","225929"
"Europe","Italy","M","D","Shooting","0","0","0","225930"
"Europe","Italy","M","B","Water Polo","0","1","0","225931"
"Europe","Italy","F","B","Athletics","0","0","0","225932"
"South America","Brazil","M","D","Basketball","0","0","0","225933"
"Europe","Italy","M","C","Volleyball","0","0","1","225934"
"South America","Colombia","M","B","Tennis","0","0","0","225935"
"North America","Canada","F","C","Weightlifting","0","0","1","225936"
"Europe","France","F","D","Shooting","0","0","0","225937"
"North America","Cuba","M","C","Athletics","0","0","0","225938"
"North America","Canada","F","D","Sailing","0","0","0","225939"
"Europe","France","M","B","Archery","0","0","0","225940"
"Europe","Norway","M","B","Diving","0","0","0","225941"
"North America","Barbados","M","C","Athletics","0","0","0","225942"
"Europe","Italy","M","C","Water Polo","0","1","0","225943"
"Europe","Greece","M","A","Swimming","0","0","0","225944"
"Europe","Greece","M","C","Rowing","0","0","0","225945"
"Europe","Greece","M","C","Rowing","0","0","0","225946"
"Europe","Great Britain","F","D","Diving","0","0","0","225947"
"Europe","Denmark","M","B","Swimming","0","0","0","225948"
"North America","Canada","F","B","Cycling - Track","0","0","1","225949"
"Oceania","Australia","M","A","Cycling - Track","0","0","0","225950"
"Europe","Poland","F","C","Athletics","0","0","0","225951"
"Europe","Germany","M","B","Swimming","0","0","0","225952"
"Europe","Croatia","M","D","Shooting","0","0","0","225953"
"Europe","Ukraine","F","A","Swimming","0","0","0","225954"
"North America","Canada","F","B","Athletics","0","0","0","225955"
"Oceania","New Zealand","M","B","Football","0","0","0","225956"
"Europe","Great Britain","F","C","Rowing","1","0","0","225957"
"Oceania","New Zealand","F","B","Hockey","0","0","0","225958"
"Africa","Benin","M","C","Judo","0","0","0","225959"
"Africa","Benin","M","C","Athletics","0","0","0","225960"
"Europe","France","F","B","Judo","0","0","1","225961"
"Asia","Russian Federation","F","A","Cycling - Track","0","0","0","225962"
"Europe","Romania","M","C","Water Polo","0","0","0","225963"
"Europe","France","F","C","Shooting","0","1","0","225964"
"Europe","Serbia","M","C","Water Polo","0","0","1","225965"
"Europe","Great Britain","M","C","Swimming","0","0","0","225966"
"Europe","Poland","M","D","Rowing","0","0","0","225967"
"Europe","Albania","M","B","Weightlifting","0","0","0","225968"
"Europe","Netherlands","F","C","Hockey","1","0","0","225969"
"Europe","Great Britain","M","D","Archery","0","0","0","225970"
"Europe","France","F","C","Basketball","0","1","0","225971"
"North America","Honduras","M","C","Judo","0","0","0","225972"
"South America","Brazil","M","D","Volleyball","0","1","0","225973"
"Oceania","Australia","M","C","Shooting","0","0","0","225974"
"Europe","Belgium","M","D","Weightlifting","0","0","0","225975"
"Europe","Germany","F","B","Tennis","0","0","0","225976"
"Europe","Belgium","M","B","Tennis","0","0","0","225977"
"Asia","Russian Federation","M","B","Wrestling","0","0","0","225978"
"Europe","Georgia","F","B","Athletics","0","0","0","225979"
"Europe","Georgia","M","D","Wrestling","0","0","1","225980"
"Asia","Malaysia","F","B","Badminton","0","0","0","225981"
"Oceania","Australia","M","B","Hockey","0","0","1","225982"
"Europe","Montenegro","M","D","Water Polo","0","0","0","225983"
"Europe","Croatia","M","C","Handball","0","0","1","225984"
"Europe","Poland","M","C","Cycling - Road","0","0","0","225985"
"Europe","Denmark","M","C","Shooting","0","1","0","225986"
"Africa","South Africa","M","C","Beach Volleyball","0","0","0","225987"
"Europe","Germany","F","C","Beach Volleyball","0","0","0","225988"
"Asia","Russian Federation","F","C","Athletics","0","0","0","225989"
"Europe","Germany","F","C","Sailing","0","0","0","225990"
"Europe","Germany","F","C","Fencing","0","0","0","225991"
"Europe","Portugal","F","D","Canoe Sprint","0","0","0","225992"
"South America","Brazil","F","B","Athletics","0","0","0","225993"
"North America","Mexico","M","B","Fencing","0","0","0","225994"
"North America","Canada","M","B","Athletics","0","0","0","225995"
"Europe","Spain","M","C","Triathlon","0","1","0","225996"
"Europe","Spain","F","A","Swimming","0","0","0","225997"
"North America","Puerto Rico","M","C","Wrestling","0","0","0","225998"
"South America","Venezuela","M","C","Swimming","0","0","0","225999"
"Europe","France","F","C","Basketball","0","1","0","226000"
"Africa","Angola","F","A","Basketball","0","0","0","226001"
"Europe","Portugal","F","D","Sailing","0","0","0","226002"
"Asia","Russian Federation","F","B","Volleyball","0","0","0","226003"
"Europe","Slovakia","M","D","Shooting","0","0","0","226004"
"Asia","Japan","M","B","Football","0","0","0","226005"
"Europe","Hungary","F","B","Diving","0","0","0","226006"
"Asia","China","F","C","Cycling - Track","0","1","0","226007"
"Asia","China","M","C","Sailing","0","0","0","226008"
"Asia","China","F","B","Athletics","0","0","1","226009"
"Europe","Ukraine","M","C","Judo","0","0","0","226010"
"North America","Jamaica","M","C","Athletics","0","0","0","226011"
"South America","Argentina","M","D","Volleyball","0","0","0","226012"
"North America","Cuba","M","B","Athletics","0","0","0","226013"
"South America","Venezuela","F","D","Cycling - Track","0","0","0","226014"
"North America","Cuba","M","B","Judo","0","1","0","226015"
"South America","Argentina","M","C","Hockey","0","0","0","226016"
"North America","United States of Ame","F","B","Hockey","0","0","0","226017"
"North America","Cuba","F","D","Athletics","0","0","0","226018"
"South America","Colombia","F","D","Athletics","0","0","0","226019"
"North America","Mexico","F","B","Fencing","0","0","0","226020"
"South America","Chile","M","B","Sailing","0","0","0","226021"
"North America","Mexico","F","B","Swimming","0","0","0","226022"
"North America","Cuba","F","D","Cycling - Road","0","0","0","226023"
"Europe","Great Britain","M","D","Sailing","0","0","0","226024"
"Europe","Great Britain","F","C","Handball","0","0","0","226025"
"North America","United States of Ame","M","B","Athletics","0","0","0","226026"
"Europe","Sweden","F","B","Football","0","0","0","226027"
"Asia","Russian Federation","F","C","Athletics","0","0","0","226028"
"Europe","Belarus","M","B","Football","0","0","0","226029"
"North America","Trinidad and Tobago","M","B","Athletics","0","0","0","226030"
"North America","Trinidad and Tobago","M","B","Athletics","0","0","2","226031"
"Europe","Great Britain","M","D","Judo","0","0","0","226032"
"Europe","Italy","M","C","Rowing","0","0","0","226033"
"Europe","Italy","F","B","Water Polo","0","0","0","226034"
"Oceania","Australia","F","C","Swimming","0","0","0","226035"
"Asia","Kazakhstan","M","D","Water Polo","0","0","0","226036"
"Europe","Croatia","M","B","Shooting","0","0","0","226037"
"Europe","Ukraine","M","B","Diving","0","0","0","226038"
"Europe","Poland","F","B","Cycling - Mountain B","0","0","0","226039"
"Europe","Poland","F","B","Athletics","0","0","0","226040"
"Oceania","Australia","M","C","Cycling - Road","0","0","0","226041"
"North America","Canada","M","B","Swimming","0","0","0","226042"
"Europe","France","M","D","Canoe Sprint","0","0","0","226043"
"North America","United States of Ame","F","D","Athletics","0","0","0","226044"
"Asia","Iran","M","B","Wrestling","0","1","0","226045"
"Oceania","New Zealand","M","B","Cycling - Track","0","0","1","226046"
"Europe","Belgium","M","B","Hockey","0","0","0","226047"
"North America","United States of Ame","F","D","Cycling - Mountain B","0","0","1","226048"
"Africa","Niger","M","D","Judo","0","0","0","226049"
"Europe","Slovenia","F","A","Swimming","0","0","0","226050"
"Oceania","Australia","M","B","Hockey","0","0","1","226051"
"Europe","Ukraine","M","B","Swimming","0","0","0","226052"
"Asia","India","M","C","Athletics","0","0","0","226053"
"Europe","Great Britain","M","B","Athletics","0","0","1","226054"
"South America","Argentina","M","B","Swimming","0","0","0","226055"
"Europe","Germany","M","D","Cycling - Road","0","0","0","226056"
"Europe","Latvia","F","B","Athletics","0","0","0","226057"
"Europe","France","M","D","Shooting","0","0","0","226058"
"Oceania","Micronesia","M","D","Wrestling","0","0","0","226059"
"Europe","Great Britain","F","D","Rowing","1","0","0","226060"
"North America","Mexico","M","C","Triathlon","0","0","0","226061"
